name,country,subcountry,geonameid
Nanyuki,Kenya,184433
Nanzhang Chengguanzhen,China,1799574
Nanzhou,China,1799552
Napa,United States,5376095
Naperville,United States,4903279
Napier,New Zealand,2186313
Naples,United States,4165565
Napoli,Italy,3172394
Napāsar,India,1261882
Naqadeh,Iran,122698
Nar'yan-Mar,Russia,523392
Nara-shi,Japan,1855612
Narail,Bangladesh,1185293
Naraina,India,1261872
Naraini,India,1261871
Narangba,Australia,2155787
Naranjal,Ecuador,3653882
Naranjito,Ecuador,3653873
Naranjos,Mexico,3522804
Narasannapeta,India,1261853
Narasapur,India,1261852
Narasaraopet,India,1261848
Narathiwat,Thailand,1608409
Narauli,India,1261839
Naraura,India,1261837
Narbonne,France,2990919
Nardò,Italy,3172379
Naregal,India,1261810
Nargund,India,1261800
Narita,Japan,2111684
Naro-Fominsk,Russia,523426
Narok,Kenya,184379
Narra,Philippines,1698103
Narre Warren,Australia,2155718
Narre Warren South,Australia,9972518
Narsimhapur,India,1261754
Narsingdi,Bangladesh,1185117
Narsinghgarh,India,1261752
Narsīpatnam,India,1261748
Nartkala,Russia,523405
Narutochō-mitsuishi,Japan,1855580
Narutō,Japan,2111677
Narva,Estonia,590031
Narwar,India,1261736
Narwāna,India,1261739
Naryn,Kyrgyzstan,1527592
Narón,Spain,3115739
Narāyangarh,India,1261828
Nasarawa,Nigeria,2329451
Nashik,India,1261731
Nashua,United States,5090046
Nashville,United States,4644585
Nasrullāhganj,India,1261721
Nassau,Bahamas,3571824
Nasugbu,Philippines,1698030
Nasīrābād,India,1261727
Nasīrābād,Pakistan,1169254
Natahoyo,Spain,8629192
Natal,Brazil,3394023
Natchez,United States,4437982
Natchitoches,United States,4334720
Natick,United States,4944994
National City,United States,5376200
Natitingou,Benin,2392601
Nattam,India,1261705
Naucalpan de Juárez,Mexico,3522790
Naucalpan de Juárez,Mexico,8858082
Naudero,Pakistan,1169187
Nauen,Germany,2866930
Naugachhia,India,1261696
Naujamiestis,Lithuania,10062607
Naukot,Pakistan,1169367
Naumburg,Germany,2866906
Naushahra Virkān,Pakistan,1169145
Naushahro Fīroz,Pakistan,1169143
Nautanwa,India,1261672
Nava,Mexico,3995050
Navadwīp,India,1261669
Navahrudak,Belarus,624785
Navalcarnero,Spain,3115659
Navalgund,India,1261667
Navalmoral de la Mata,Spain,2513324
Navan,Ireland,2962308
Navapolatsk,Belarus,624784
Navarre,United States,4165637
Navashino,Russia,523198
Navegantes,Brazil,3456370
Navi Mumbai,India,6619347
Naviraí,Brazil,3456368
Navoiy,Uzbekistan,1513131
Navoiy,Uzbekistan,1538229
Navojoa,Mexico,3995019
Navolato,Mexico,3995017
Navrongo,Ghana,2297505
Nawalgarh,India,1261613
Nawābganj,Bangladesh,1337240
Nawābganj,India,1261639
Nawābganj,India,1261641
Nawābganj,India,1261642
Nawābshāh,Pakistan,1169116
Nawāda,India,1261631
Nawāshahr,India,1261598
Nay Pyi Taw,Myanmar,6611854
Nayoro,Japan,2128983
Nayāgarh,India,1261580
Nazareth,Israel,294098
Nazarovo,Russia,1497951
Nazaré,Brazil,3456366
Nazaré da Mata,Brazil,3393972
Nazca,Peru,3934356
Naze,Japan,1855540
Nazilli,Turkey,303873
Nazran’,Russia,523064
Nazrēt,Ethiopia,330186
Naz̧arābād,Iran,122438
Nchelenge,Zambia,175499
Ndibène Dahra,Senegal,2247813
Ndola,Zambia,901344
Neath,United Kingdom,2641843
Nebaj,Guatemala,3592237
Nebbi,Uganda,227904
Neckarsulm,Germany,2866758
Necochea,Argentina,3430443
Nederweert,Netherlands,2750467
Nedroma,Algeria,2486284
Nedumangād,India,1261553
Needham,United States,4945055
Neelankarai,India,9212568
Neem ka Thana,India,1261342
Neenah,United States,5264223
Neerpelt,Belgium,2790357
Nefta,Tunisia,2468561
Neftegorsk,Russia,522945
Neftekamsk,Russia,522942
Neftekumsk,Russia,797781
Nefteyugansk,Russia,1497917
Neftçala,Azerbaijan,147425
Negara,Indonesia,1634266
Negombo,Sri Lanka,1233369
Negotin,Serbia,787718
Negotino,Macedonia,787716
Nehe,China,2035610
Neiba,Dominican Republic,3495857
Neietsu,South Korea,1832257
Neijiang,China,1799491
Neiva,Colombia,3673899
Nejo,Ethiopia,330120
Nekā,Iran,122397
Nelamangala,India,1261539
Nelidovo,Russia,522775
Nellikkuppam,India,1261532
Nellore,India,1261529
Nelson,United Kingdom,2641810
Nelson,New Zealand,2186280
Nelspruit,South Africa,971534
Nemby,Paraguay,3437665
Nemuro,Japan,2128975
Nenjiang,China,2035601
Nepalgunj,Nepal,6941099
Nepomuceno,Brazil,3456324
Nepānagar,India,1261517
Neral,India,1261512
Nerang,Australia,2155542
Neratovice,Czech Republic,3069844
Nerchinsk,Russia,2019326
Nerekhta,Russia,522594
Nerja,Spain,2513240
Nerviano,Italy,3172297
Neryungri,Russia,2019309
Nerópolis,Brazil,3456322
Nesher,Israel,294078
Ness Ziona,Israel,294074
Nesterovskaya,Russia,522470
Neston,United Kingdom,3345432
Netanya,Israel,294071
Netishyn,Ukraine,700261
Netivot,Israel,294068
Netphen,Germany,2866375
Netrakona,Bangladesh,1185116
Nettetal,Germany,2866333
Nettuno,Italy,3172287
Neu Isenburg,Germany,2864820
Neu Wulmstorf,Germany,2863795
Neu-Anspach,Germany,2866280
Neu-Hohenschönhausen,Germany,8334622
Neu-Ulm,Germany,2863941
Neubrandenburg,Germany,2866135
Neubrück,Germany,2866110
Neuburg an der Donau,Germany,2866070
Neuchâtel,Switzerland,2659496
Neue Neustadt,Germany,2864072
Neuehrenfeld,Germany,6691076
Neuenhagen,Germany,2865716
Neufahrn bei Freising,Germany,2865376
Neuilly-Plaisance,France,2990616
Neuilly-sur-Marne,France,2990612
Neuilly-sur-Seine,France,2990611
Neumarkt in der Oberpfalz,Germany,2864549
Neumünster,Germany,2864475
Neunkirchen,Germany,2864435
Neuquén,Argentina,3843123
Neuruppin,Germany,2864276
Neuss,Germany,2864118
Neustadt,Germany,2864054
Neustadt am Rübenberge,Germany,2864058
Neustadt bei Coburg,Germany,2864053
Neustadt in Holstein,Germany,2864034
Neustadt/Nord,Germany,8593855
Neustadt/Süd,Germany,8593856
Neustrelitz,Germany,2864005
Neuwied,Germany,2863840
Nevel’,Russia,522410
Nevel’sk,Russia,2122894
Nevers,France,2990474
Nevinnomyssk,Russia,522377
Nevşehir,Turkey,303831
Nev’yansk,Russia,1497795
New Albany,United States,4262045
New Amsterdam,Guyana,3376762
New Bedford,United States,4945121
New Berlin,United States,5264381
New Bern,United States,4481682
New Brighton,United States,5039080
New Brunswick,United States,5101717
New Bādāh,Pakistan,1357699
New Castle,United States,4262072
New Castle,United States,5203127
New City,United States,5128481
New Corella,Philippines,1697773
New Delhi,India,1261481
New Glasgow,Canada,6087579
New Hope,United States,5039094
New Iberia,United States,4334971
New Kingston,Jamaica,3489297
New Lenox,United States,4903535
New Malden,United Kingdom,2641617
New Milford,United States,5101766
New Milton,United Kingdom,2641609
New Orleans,United States,4335045
New Philadelphia,United States,5164390
New Plymouth,New Zealand,2186239
New Rochelle,United States,5128549
New Smyrna Beach,United States,4165913
New South Memphis,United States,4645421
New Westminster,Canada,6087844
New Yekepa,Liberia,2272790
New York City,United States,5128581
Newala Kisimani,Tanzania,877532
Newark,United States,4143861
Newark,United States,5101798
Newark,United States,5164466
Newark,United States,5376803
Newark on Trent,United Kingdom,2641731
Newberg,United States,5742726
Newburg,United States,4302504
Newburgh,United States,5128654
Newburn,United Kingdom,2641690
Newbury,United Kingdom,2641689
Newburyport,United States,4945256
Newcastle,Australia,2155472
Newcastle,South Africa,971421
Newcastle under Lyme,United Kingdom,2641674
Newcastle upon Tyne,United Kingdom,2641673
Newmarket,Canada,6087701
Newmarket,United Kingdom,2641616
Newnan,United States,4212684
Newport,United Kingdom,2641598
Newport,United Kingdom,2641599
Newport,United States,4302529
Newport,United States,5223593
Newport Beach,United States,5376890
Newport Pagnell,United Kingdom,2641591
Newquay,United Kingdom,2641589
Newry,United Kingdom,2641581
Newton,United States,4276248
Newton,United States,4868907
Newton,United States,4945283
Newton Abbot,United Kingdom,2641557
Newton Aycliffe,United Kingdom,2641555
Newton Mearns,United Kingdom,2641544
Newton-le-Willows,United Kingdom,2641546
Newtownabbey,United Kingdom,2641520
Newtownards,United Kingdom,2641519
Neyagawa,Japan,6697563
Neyrīz,Iran,122289
Neyyāttinkara,India,1261470
Nezlobnaya,Russia,522301
Nganjuk,Indonesia,1634131
Ngaoundéré,Cameroon,2224827
Ngara,Tanzania,151711
Ngawi,Indonesia,1634098
Ngemplak,Indonesia,2010971
Ngerengere,Tanzania,151678
Ngoro,Indonesia,1634010
Ngozi,Burundi,430569
Ngudu,Tanzania,151599
Nguigmi,Niger,2440495
Ngunut,Indonesia,1633986
Nguru,Nigeria,2328952
Nguruka,Tanzania,151567
Nguékhokh,Senegal,2247381
Nha Trang,Vietnam,1572151
Niagara Falls,Canada,6087892
Niagara Falls,United States,5128723
Niamey,Niger,2440485
Niamtougou,Togo,2364812
Nianzishan,China,2035593
Nibong Tebal,Malaysia,1735086
Nicastro-Sambiase,Italy,2524013
Nice,France,2990440
Nichelino,Italy,3172269
Nichinan,Japan,1855476
Nichlaul,India,1261451
Nicholasville,United States,4302561
Nicolás R Casillas,Mexico,3988025
Nicolás Romero,Mexico,3522732
Nicosia,Cyprus,146268
Nicoya,Costa Rica,3622716
Nidadavole,India,1261446
Nidda,Germany,2863716
Nidderau,Germany,2863712
Nieder-Ingelheim,Germany,2863240
Niederkassel,Germany,2863223
Niederkrüchten,Germany,2863199
Niederrad,Germany,7290401
Niederschönhausen,Germany,2862888
Nienburg,Germany,2862620
Nieuwegein,Netherlands,2750325
Nigel,South Africa,970566
Nigrán,Spain,3115463
Nihommatsu,Japan,2111656
Nihtaur,India,1261415
Niigata,Japan,1855431
Niihama,Japan,1855425
Niimi,Japan,1855416
Niitsu-honchō,Japan,1855410
Nijkerk,Netherlands,2750065
Nijlen,Belgium,2790135
Nijmegen,Netherlands,2750053
Nikel’,Russia,522260
Nikki,Benin,2392505
Nikkō,Japan,1855395
Nikolassee,Germany,2862423
Nikolayevsk,Russia,521874
Nikolayevsk-on-Amure,Russia,2122850
Nikol’sk,Russia,521776
Nikol’skoye,Russia,521500
Nikol’skoye,Russia,521509
Nikopol’,Ukraine,700051
Niksar,Turkey,741304
Nikulino,Russia,521416
Nikšić,Montenegro,3194494
Nilakottai,India,1261401
Nilanga,India,1261396
Niles,United States,4903730
Niles,United States,5164582
Nilópolis,Brazil,3456290
Nimāparha,India,1261375
Ningbo,China,1799397
Ningde,China,1806097
Ninghai,China,1799383
Ninghai,China,1799384
Ningyang,China,1799348
Ninomiya,Japan,1855380
Ninove,Belgium,2790114
Nioki,Democratic Republic of the Congo,2311968
Nioro du Rip,Senegal,2247157
Niort,France,2990355
Nipomo,United States,5377100
Nippes,Germany,2862375
Nipāni,India,1261309
Niquelândia,Brazil,3456285
Niquero,Cuba,3545981
Nirasaki,Japan,1855363
Nirgua,Venezuela,3631507
Nirmal,India,1261288
Nirmāli,India,1261285
Niscemi,Italy,2524006
Nishi-Tokyo-shi,Japan,1850692
Nishifukuma,Japan,1863978
Nishinomiya-hama,Japan,1855207
Nishinoomote,Japan,1855203
Nishio,Japan,1855189
Nishishinminato,Japan,1852385
Nishiwaki,Japan,1855134
Nisko,Poland,763829
Niterói,Brazil,3456283
Nitra,Slovakia,3058531
Nivelles,Belgium,2790101
Niwai,India,1261614
Nixa,United States,4400648
Nizhnekamsk,Russia,521118
Nizhnesortymskiy,Russia,7287775
Nizhneudinsk,Russia,1497549
Nizhnevartovsk,Russia,1497543
Nizhniy Lomov,Russia,520574
Nizhniy Novgorod,Russia,520555
Nizhniy Tagil,Russia,520494
Nizhnyaya Salda,Russia,1497393
Nizhnyaya Tura,Russia,520204
Nizhyn,Ukraine,699942
Nizip,Turkey,303798
Nizwá,Oman,286987
Nizāmābād,India,1261258
Niğde,Turkey,303827
Niš,Serbia,787657
Njeru,Uganda,227812
Njombe,Tanzania,151479
Nkawkaw,Ghana,2297313
Nkhotakota,Malawi,924705
Nkongsamba,Cameroon,2223763
Nkoteng,Cameroon,2223734
Nkowakowa,South Africa,970341
Nkpor,Nigeria,2328811
Nkwerre,Nigeria,2328790
Nnewi,Nigeria,2328765
Nobeoka,Japan,1855095
Noble Park,Australia,2155204
Noblesville,United States,4924198
Nocera Inferiore,Italy,3172244
Nocera Superiore,Italy,3172243
Nochistlán,Mexico,3994912
Noci,Italy,3172240
Noda,Japan,1855078
Nogales,Mexico,3522696
Nogales,Mexico,4004886
Nogales,United States,5306611
Nogent-sur-Marne,France,2990265
Nogent-sur-Oise,France,2990264
Noginsk,Russia,520068
Nohar,India,1261234
Noicattaro,Italy,3172228
Noida,India,7279746
Noisiel,France,2990192
Noisy-le-Grand,France,2990189
Noisy-le-Sec,France,2990187
Nokha,India,1261227
Nokia,Finland,644450
Nola,Central African Republic,2383827
Nola,Italy,3172227
Non Sung,Thailand,1608136
Nong Bua Lamphu,Thailand,1608269
Nong Khae,Thailand,1608239
Nong Khai,Thailand,1608232
Nong Kung Si,Thailand,1595679
Nong Phai,Thailand,1608191
Nongstoin,India,1261205
Nonoichi,Japan,1854979
Nonsan,South Korea,1840211
Noordwijk-Binnen,Netherlands,2749812
Noordwijkerhout,Netherlands,2749811
Norak,Tajikistan,1220905
Norco,United States,5377199
Norden,Germany,2862118
Nordenham,Germany,2862104
Norderstedt,Germany,2862026
Nordhausen,Germany,2861982
Nordhorn,Germany,2861934
Norfolk,United States,5073965
Norfolk County,Canada,6089125
Norilsk,Russia,1497337
Norland,United States,4166066
Normal,United States,4903780
Norman,United States,4543762
Norristown,United States,5203506
Norrköping,Sweden,2688368
Norrtälje,Sweden,2688250
North Amityville,United States,5128884
North Arlington,United States,5101873
North Augusta,United States,4589368
North Aurora,United States,4903818
North Babylon,United States,5128886
North Battleford,Canada,6089404
North Bay,Canada,6089426
North Bay Shore,United States,5128898
North Bel Air,United States,4363836
North Bellmore,United States,5128904
North Bergen,United States,5101879
North Bethesda,United States,4363843
North Canton,United States,5164706
North Charleston,United States,4589387
North Chicago,United States,4903862
North Chicopee,United States,4945588
North Cowichan,Canada,6089661
North Creek,United States,5804953
North Decatur,United States,4212992
North Druid Hills,United States,4212995
North Fort Myers,United States,4166195
North Glendale,United States,5377613
North Guwāhāti,India,1261186
North Highlands,United States,5377640
North Hollywood,United States,5377654
North Kingstown,United States,5223672
North La Crosse,United States,5264870
North Lakhimpur,India,1261181
North Las Vegas,United States,5509403
North Lauderdale,United States,4166222
North Little Rock,United States,4124112
North Massapequa,United States,5129134
North Miami,United States,4166232
North Miami Beach,United States,4166233
North Ogden,United States,5779036
North Olmsted,United States,5164862
North Peoria,United States,4903976
North Plainfield,United States,5101938
North Platte,United States,5697939
North Port,United States,4166274
North Potomac,United States,4363990
North Providence,United States,5223681
North Ridgeville,United States,5164903
North Royalton,United States,5164916
North Ryde,Australia,7281782
North Salt Lake,United States,5779068
North Shields,United Kingdom,2641267
North Shore,New Zealand,2185964
North Tonawanda,United States,5129245
North Tustin,United States,5404122
North Valley Stream,United States,5129248
North Vancouver,Canada,6090785
North York,Canada,6091104
Northallerton,United Kingdom,2641435
Northampton,United Kingdom,2641430
Northampton,United States,4945819
Northbrook,United States,4904056
Northcote,Australia,2155001
Northeim,Germany,2861814
Northfield,United States,5039675
Northglenn,United States,5433124
Northolt,United Kingdom,2641290
Northport,United States,4080555
Northridge,United States,5377985
Northwich,United Kingdom,2641224
Norton,United States,4945911
Norton,Zimbabwe,884141
Norton Shores,United States,5004005
Norwalk,United States,5165101
Norwalk,United States,5377995
Norwich,United Kingdom,2641181
Norwood,United States,4519995
Norwood,United States,4945952
Norzagaray,Philippines,1697497
Noshiro,Japan,2128867
Nosivka,Ukraine,699917
Nossa Senhora da Glória,Brazil,3456240
Nossa Senhora do Socorro,Brazil,3456223
Nosy Varika,Madagascar,1058080
Noto,Italy,2523998
Notsé,Togo,2364752
Nottingham,United Kingdom,2641170
Nottuln,Germany,2861733
Nou Barris,Spain,6252065
Nouakchott,Mauritania,2377450
Nouméa,New Caledonia,2139521
Nouna,Burkina Faso,2357163
Nouâdhibou,Mauritania,2377457
Nova Cruz,Brazil,3393876
Nova Era,Brazil,3456176
Nova Friburgo,Brazil,3456166
Nova Granada,Brazil,3456164
Nova Iguaçu,Brazil,3456160
Nova Kakhovka,Ukraine,699839
Nova Lima,Brazil,3456147
Nova Milanese,Italy,3172191
Nova Odessa,Brazil,3456138
Nova Olímpia,Brazil,3456137
Nova Pazova,Serbia,787615
Nova Petrópolis,Brazil,3456127
Nova Prata,Brazil,3456125
Nova Russas,Brazil,3393832
Nova Venécia,Brazil,3456110
Nova Viçosa,Brazil,3456102
Nova Zagora,Bulgaria,728742
Novara,Italy,3172189
Novate Milanese,Italy,3172184
Novato,United States,5378044
Novaya Balakhna,Russia,579514
Novaya Derevnya,Russia,519711
Novaya Usman’,Russia,519447
Novelda,Spain,2513195
Noveleta,Philippines,1697486
Novi,United States,5004062
Novi Ligure,Italy,3172170
Novi Pazar,Serbia,787595
Novi Sad,Serbia,3194360
Novo Hamburgo,Brazil,3456068
Novo Horizonte,Brazil,3456060
Novo Mesto,Slovenia,3194351
Novo-Peredelkino,Russia,511510
Novoaleksandrovsk,Russia,519106
Novoaltaysk,Russia,1497173
Novoanninskiy,Russia,519062
Novocheboksarsk,Russia,518976
Novocherkassk,Russia,518970
Novodvinsk,Russia,518909
Novogireyevo,Russia,518879
Novohrad-Volyns’kyy,Ukraine,699553
Novokhovrino,Russia,518740
Novokubansk,Russia,518682
Novokuybyshevsk,Russia,518659
Novokuznetsk,Russia,1496990
Novokuz’minki,Russia,518657
Novomichurinsk,Russia,518602
Novomoskovsk,Russia,518557
Novomoskovs’k,Ukraine,699445
Novopavlovsk,Russia,518383
Novopokrovskaya,Russia,518325
Novorossiysk,Russia,518255
Novoshakhtinsk,Russia,517963
Novosibirsk,Russia,1496747
Novosilikatnyy,Russia,1496739
Novotitarovskaya,Russia,517842
Novotroitsk,Russia,517836
Novoukrayinka,Ukraine,699078
Novoul’yanovsk,Russia,517766
Novoural’sk,Russia,1538636
Novouzensk,Russia,517739
Novovladykino,Russia,473127
Novovolyns’k,Ukraine,699035
Novovoronezh,Russia,517716
Novoyavorivs'k,Ukraine,8468760
Novoye Medvezhino,Belarus,624400
Novozybkov,Russia,517269
Novyy Buh,Ukraine,698953
Novyy Oskol,Russia,516931
Novyy Turtkul’,Uzbekistan,1513092
Novyy Urengoy,Russia,1496511
Novyye Cherëmushki,Russia,517161
Novyye Kuz’minki,Russia,517121
Nové Mesto nad Váhom,Slovakia,3058477
Nové Zámky,Slovakia,3058472
Nový Jičín,Czech Republic,3069305
Nowa Ruda,Poland,3090768
Nowa Sól,Poland,3090764
Nowogard,Poland,3090558
Nowra,Australia,2154787
Nowrangapur,India,1261162
Nowshahr,Iran,121959
Nowshera Cantonment,Pakistan,1341204
Nowy Dwór Mazowiecki,Poland,763556
Nowy Sącz,Poland,763534
Nowy Targ,Poland,763523
Nowy Tomyśl,Poland,3090452
Noyabrsk,Russia,1496503
Noyon,France,2989877
Noāmundi,India,1261242
Nsanje,Malawi,924572
Nsawam,Ghana,2297141
Nshamba,Tanzania,151373
Nsukka,Nigeria,2328684
Nsunga,Tanzania,151363
Ntungamo,Uganda,227592
Ntungamo,Uganda,227593
Nubl,Syria,166331
Nuenen,Netherlands,2749780
Nueva Gerona,Cuba,3545867
Nueva Guinea,Nicaragua,3617459
Nueva Imperial,Chile,3878456
Nueva Italia de Ruiz,Mexico,3994674
Nueva Loja,Ecuador,3655185
Nueva Rosita,Mexico,3994667
Nueve de Julio,Argentina,3842881
Nuevitas,Cuba,3545841
Nuevo Arraiján,Panama,3703833
Nuevo Casas Grandes,Mexico,3994616
Nuevo Imperial,Peru,3934239
Nuevo Laredo,Mexico,3522551
Nuevo México,Mexico,3994604
Nuevo San Carlos,Guatemala,3592105
Nukus,Uzbekistan,601294
Nuku‘alofa,Tonga,4032402
Numan,Nigeria,2328617
Numata,Japan,1854905
Numazu,Japan,1854902
Nuneaton,United Kingdom,2641157
Nungua,Ghana,2296969
Nunspeet,Netherlands,2749756
Nuoro,Italy,3172154
Nurlat,Russia,516716
Nurmijärvi,Finland,644171
Nurota,Uzbekistan,1513087
Nusaybin,Turkey,303750
Nushki,Pakistan,1168749
Nuth,Netherlands,2749753
Nutley,United States,5102076
Nuuk,Greenland,3421319
Nuwara Eliya,Sri Lanka,1232783
Nyachera,Uganda,227528
Nyagan,Russia,1496476
Nyahururu,Kenya,183027
Nyakabindi,Tanzania,151266
Nyalikungu,Tanzania,151211
Nyamuswa,Tanzania,151108
Nyandoma,Russia,516647
Nyangao,Tanzania,877471
Nyaungdon,Myanmar,1285871
Nyaunglebin,Myanmar,1303406
Nyborg,Denmark,2616015
Nyeri,Kenya,182701
Nyköping,Sweden,2687700
Nykøbing Falster,Denmark,2615961
Nyon,Switzerland,2659422
Nysa,Poland,3090436
Nytva,Russia,516576
Nyzhn’ohirs’kyy,Ukraine,700019
Nyíregyháza,Hungary,716935
Nyūzen,Japan,1854868
Nzega,Rwanda,201865
Nzega,Tanzania,150930
Nzeto,Angola,2239001
Nzérékoré,Guinea,2416969
Náchod,Czech Republic,3070122
Náousa,Greece,735030
Nässjö,Sweden,2690170
Næstved,Denmark,2616038
Néa Erythraía,Greece,256622
Néa Filadélfeia,Greece,256621
Néa Ionía,Greece,256614
Néa Ionía,Greece,9034728
Néa Mákri,Greece,256598
Néa Smýrni,Greece,256575
Néma,Mauritania,2377539
Níjar,Spain,2513222
Níkaia,Greece,256429
Nîmes,France,2990363
Nördlingen,Germany,2861914
Nørresundby,Denmark,2616235
Nümbrecht,Germany,2861677
Nürnberg,Germany,2861650
Nürtingen,Germany,2861632
Nābha,India,1262319
Nādbai,India,1262296
Nādāpuram,India,1262302
Nāgamangala,India,1262266
Nāgappattinam,India,1262260
Nāgar Karnūl,India,1262230
Nāgarpur,Bangladesh,1185159
Nāgaur,India,1262216
Nāgercoil,India,1262204
Nāgod,India,1262187
Nāhan,India,1262151
Nālchiti,Bangladesh,1185156
Nālūt,Libya,2214433
Nāmagiripettai,India,1262040
Nāmakkal,India,1262039
Nāmrup,India,1262013
Nāndgaon,India,1261971
Nāndūra Buzurg,India,1261932
Nāngal Township,India,1261922
Nāngloi Jāt,India,1261913
Nānpāra,India,1261901
Nārang,Pakistan,1169334
Nāravārikuppam,India,1261835
Nārnaul,India,1261772
Nārnaund,India,1261771
Nārowāl,Pakistan,1169278
Nārāyanganj,Bangladesh,1185155
Nārāyanpet,India,1261823
Nāspur,India,1261726
Nāsriganj,India,1261722
Nāthdwāra,India,1261711
Nāwa,India,1261647
Nāyudupeta,India,1261567
Nāḩiyat al Fuhūd,Iraq,99439
Nāḩiyat ash Shināfīyah,Iraq,98589
Nāḩīyat Saddat al Hindīyah,Iraq,91812
Năvodari,Romania,672486
Nīlgiri,India,1261402
Nīlokheri,India,1261382
Nīlēshwar,India,1261394
Nīmbāhera,India,1261369
Nīmāj,India,1261378
Nīshābūr,Iran,122285
Nōgata,Japan,1855066
Nūrpur,India,1261122
Nūrābād,Iran,24851
Nūrābād,Iran,121925
Nūzvīd,India,1261110
N’dalatando,Angola,2239076
O'Fallon,United States,4245926
O'Fallon,United States,4401242
Oadby,United Kingdom,2641134
Oak Bay,Canada,6091919
Oak Creek,United States,5265228
Oak Forest,United States,4904286
Oak Grove,United States,5743731
Oak Harbor,United States,5805441
Oak Hill,United States,8097131
Oak Lawn,United States,4904365
Oak Park,United States,4904381
Oak Park,United States,5004188
Oak Ridge,United States,4166583
Oak Ridge,United States,4646571
Oakdale,United States,5039978
Oakdale,United States,5378500
Oakland,United States,5378538
Oakland Park,United States,4166638
Oakley,United States,5378566
Oakville,Canada,6092122
Oakville,United States,4401618
Oaxaca de Juárez,Mexico,3522507
Obala,Cameroon,2223293
Obama,Japan,1854849
Obanazawa,Japan,2111559
Obando,Philippines,1697376
Ober-Ramstadt,Germany,2859380
Oberasbach,Germany,2861402
Oberhausen,Germany,2860410
Oberkirch,Germany,2860080
Oberschöneweide,Germany,2859103
Obertshausen,Germany,2858763
Oberursel,Germany,2858738
Oberwinterthur (Kreis 2),Switzerland,6295536
Oberá,Argentina,3430340
Obihiro,Japan,2128815
Obita,Japan,1854807
Obninsk,Russia,516436
Obock,Djibouti,221527
Obonoma,Nigeria,2328185
Oborniki,Poland,3090403
Obra,India,1261086
Obrenovac,Serbia,787516
Obuasi,Ghana,2296606
Obudu,Nigeria,2328151
Obukhiv,Ukraine,698782
Obukhovo,Russia,873901
Ob’,Russia,1496421
Ocala,United States,4166673
Ocaña,Colombia,3673662
Ocean Acres,United States,4503346
Ocean Springs,United States,4439506
Oceanside,United States,5129603
Oceanside,United States,5378771
Ochakiv,Ukraine,698770
Ochakovo-Matveyevskoye,Russia,516264
Ochota,Poland,763442
Ochtrup,Germany,2858245
Ochër,Russia,516256
Och’amch’ire,Georgia,612652
Ocna Mureş,Romania,672024
Ocoee,United States,4166776
Oconomowoc,United States,5265499
Ocosingo,Mexico,3522484
Ocotal,Nicaragua,3617448
Ocotlán,Mexico,3994489
Ocoyoacac,Mexico,3522445
Ocozocoautla de Espinosa,Mexico,3522444
Octeville,France,2989755
Ocumare del Tuy,Venezuela,3631412
Odawara,Japan,1854747
Ode,Nigeria,2328090
Odense,Denmark,2615876
Odenthal,Germany,2858103
Odenton,United States,4364362
Oderzo,Italy,3172116
Odessa,Ukraine,698740
Odessa,United States,5527554
Odienné,Ivory Coast,2283016
Odintsovo,Russia,516215
Odivelas,Portugal,2265467
Odorheiu Secuiesc,Romania,671964
Oegstgeest,Netherlands,2749723
Oeiras,Brazil,3393764
Oelde,Germany,2857943
Oer-Erkenschwick,Germany,2857904
Oerlinghausen,Germany,2857900
Of,Turkey,741240
Ofaqim,Israel,293992
Offa,Nigeria,2327879
Offenbach,Germany,2857807
Offenburg,Germany,2857798
Ogaminana,Nigeria,2327827
Ogawa,Japan,1854665
Ogden,United States,5779206
Ogoja,Nigeria,2327650
Ogre,Latvia,457065
Oguta,Nigeria,2327521
Ogwashi-Uku,Nigeria,2327513
Ogōri-shimogō,Japan,1854629
Ohafia-Ifigh,Nigeria,2327494
Ohangaron,Uzbekistan,1513072
Ohrid,Macedonia,787487
Oildale,United States,5378870
Oisterwijk,Netherlands,2749680
Ojinaga,Mexico,3994469
Ojiya,Japan,1854444
Ojo de Agua,Mexico,3827598
Ojus,United States,4166805
Okahandja,Namibia,3354898
Okanagan,Canada,7281931
Okap,Haiti,3728474
Okaya,Japan,1854384
Okayama,Japan,1854383
Okazaki,Japan,1854376
Okcheon,South Korea,1839873
Oke Ila,Nigeria,2327233
Oke Mesi,Nigeria,2327223
Okegawa,Japan,1854371
Okemos,United States,5004359
Okene,Nigeria,2327220
Okha,India,1261066
Okha,Russia,2122614
Okhtyrka,Ukraine,713749
Okigwe,Nigeria,2327143
Okinawa,Japan,1894616
Oklahoma City,United States,4544349
Okolona,United States,4303012
Okrika,Nigeria,2326899
Oktyabr’skiy,Russia,515879
Okunoya,Japan,2111441
Okuta,Nigeria,2326811
Okāra,Pakistan,1168718
Ol Kalou,Kenya,7931933
Olanchito,Honduras,3604251
Olathe,United States,4276614
Olavarría,Argentina,3842670
Olbia,Italy,3172087
Olching,Germany,2857472
Old Bridge,United States,5102162
Old City,Palestinian Territory,6945291
Old Harbour,Jamaica,3489227
Old Shinyanga,Tanzania,150885
Oldebroek,Netherlands,2749668
Oldenburg,Germany,2857458
Oldenzaal,Netherlands,2749644
Oldham,United Kingdom,2641022
Olecko,Poland,763291
